id,shop_url,shop_name,rank_stars,shop_review,shop_price,shop_area_tag,shop_addr,shop_Q,shop_E,shop_S,adress_s,address_d,lng_wgs84,lat_wgs84,fnid
716,http://www.dianping.com/shop/4709669,恒义通宝购物中心,三星商户,['3'],[],卢沟桥,长辛店大街81号,6.8,6.8,6.9,北京长辛店大街81号恒义通宝购物中心,北京市丰台区恒义通宝购物中心,116.201462,39.82501348,120932
717,http://www.dianping.com/shop/15179331,世纪华联购物中心,三星商户,['1'],[],卢沟桥,晓月中路29号院,6.8,6.8,6.8,北京晓月中路29号院世纪华联购物中心,北京市丰台区世纪华联购物中心,116.23344070000002,39.83465223,123799
718,http://www.dianping.com/shop/56968567,家家福购物中心,三星商户,['4'],[],丰台区,口路12号院1号楼,6.8,6.8,6.7,北京口路12号院1号楼家家福购物中心,北京市丰台区家家福购物中心,116.2647199,39.87953404,138090
719,http://www.dianping.com/shop/16828104,尚美商城,三星商户,[],[],六里桥/丽泽桥,靛厂路千禧街购物广场1号楼地下1层,N,N,N,北京靛厂路千禧街购物广场1号楼地下1层尚美商城,北京市丰台区购物广场|1号楼,116.27517560000001,39.88868652,140949
754,http://www.dianping.com/shop/21786773,中粮祥云小镇,五星商户,['803'],['150'],后沙峪,安泰大街9号,9.1,9.2,9.1,北京安泰大街9号中粮祥云小镇,北京市顺义区中粮祥云小镇,116.53060729999999,40.08878768,204583
755,http://www.dianping.com/shop/57650037,斯普瑞斯奥特莱斯,五星商户,['647'],['941'],首都机场,金盏乡森林公园东1号,9.1,9.1,9.1,北京金盏乡森林公园东1号斯普瑞斯奥特莱斯,北京市朝阳区斯普瑞斯奥特莱斯,116.5906143,40.01080599,180327
756,http://www.dianping.com/shop/17187582,BHG Mall购物中心(顺义店),五星商户,['285'],['184'],顺义,新顺南大街8号,9.2,9.2,9.1,北京新顺南大街8号BHGMall购物中心(顺义店),北京市顺义区bhgmall购物中心,116.645831,40.1273446,216760
757,http://www.dianping.com/shop/4043215,新世界百货(顺义店),准五星商户,['267'],['310'],顺义,新顺南大街18号,8.5,8.4,8.2,北京新顺南大街18号新世界百货(顺义店),北京市顺义区新顺南大街|18号,116.64593490000001,40.12556658,216046
758,http://www.dianping.com/shop/2291284,隆华购物中心,准五星商户,['112'],['187'],顺义,新顺南大街11号,8.3,8.6,8.2,北京新顺南大街11号隆华购物中心,北京市顺义区隆华购物中心,116.6444169,40.12513928,216045
759,http://www.dianping.com/shop/3115684,荣祥广场,四星商户,['73'],['104'],国展,馨园一路2号院,8.1,8.1,8,北京馨园一路2号院荣祥广场,北京市顺义区荣祥广场,116.54167790000001,40.06143377,196018
760,http://www.dianping.com/shop/28607027,九重汇,四星商户,['46'],['144'],后沙峪,后沙峪镇裕街45号,8.1,8.2,7.9,北京后沙峪镇裕街45号九重汇,北京市顺义区九重汇,116.53654080000001,40.10414956,209583
761,http://www.dianping.com/shop/2889268,欧陆时尚购物中心,准四星商户,['181'],['233'],国展,天竺镇裕翔路99号,7.5,7.6,7.4,北京天竺镇裕翔路99号欧陆时尚购物中心,北京市顺义区欧陆时尚购物中心,116.5414287,40.06580698,197446
762,http://www.dianping.com/shop/58350906,枫尚世纪奥特莱斯购物广场,四星商户,['24'],[],后沙峪,顺义区后沙峪镇裕民大街45号院,7.7,7.6,7.8,北京顺义区后沙峪镇裕民大街45号院枫尚世纪奥特莱斯购物广场,北京市顺义区枫尚世纪奥特莱斯购物广场,116.53654180000001,40.10415257,209583
763,http://www.dianping.com/shop/38075415,隆华奥特莱斯,准四星商户,['83'],['432'],顺义,贯通路18号,7.5,7.3,7.4,北京贯通路18号隆华奥特莱斯,北京市顺义区隆华奥特莱斯,116.63689850000002,40.1268027,216757
764,http://www.dianping.com/shop/69478679,国泰谊宾商城,四星商户,['14'],[],顺义,义宾街与站前北街交叉口北150米,7.9,7.8,7.7,北京义宾街与站前北街交叉口北150米国泰谊宾商城,北京市顺义区国泰谊宾商城,116.6409928,40.13238247,218900
765,http://www.dianping.com/shop/8021378,温榆广场,四星商户,['16'],[],顺义区,花园四街,7.6,7.8,7.7,北京花园四街温榆广场,北京市顺义区温榆广场,116.54163929999999,40.06585742,197446
766,http://www.dianping.com/shop/17202514,聚乐汇(聚乐汇店),准四星商户,['17'],[],顺义,顺于路聚乐会1层,7.3,7.3,7.4,北京顺于路聚乐会1层聚乐汇(聚乐汇店),北京市顺义区聚乐汇,116.63462870000001,40.12816013,217470
767,http://www.dianping.com/shop/2931688,国泰生活广场(机场店),三星商户,['82'],['227'],首都机场,南平街甲1号,6.5,6.5,6.6,北京南平街甲1号国泰生活广场(机场店),北京市顺义区国泰生活广场,116.59699579999999,40.04523468,191039
768,http://www.dianping.com/shop/5502458,国泰宏城生活购物广场,准四星商户,['17'],[],顺义区,前进花园石门苑甲13号,7,7,7.1,北京前进花园石门苑甲13号国泰宏城生活购物广场,北京市顺义区国泰宏城生活购物广场,116.6286798,40.1286658,217468
769,http://www.dianping.com/shop/96652367,鑫海韵通百货,准四星商户,['11'],[],顺义,府前西街1号1幢,7.8,7.6,7.6,北京府前西街1号1幢鑫海韵通百货,北京市顺义区鑫海韵通百货,116.64463980000001,40.12964748,217473
770,http://www.dianping.com/shop/2063896,国泰商业大厦(顺义店),准四星商户,['190'],['681'],顺义,新顺南大街2号,7,6.4,6.5,北京新顺南大街2号国泰商业大厦(顺义店),北京市顺义区国泰商业大厦,116.6459645,40.12846226,217474
771,http://www.dianping.com/shop/4217073,国泰青春馆,准四星商户,['14'],[],顺义,新顺北大街16号,7.6,7.5,7.3,北京新顺北大街16号国泰青春馆,北京市顺义区国泰青春馆,116.64604109999999,40.12992299,217474
772,http://www.dianping.com/shop/1966516,鑫海韵通大卖场(石园店),三星商户,['223'],['258'],石园,通顺路与集汇大街交叉口五中南侧,6.4,6.4,6,北京通顺路与集汇大街交叉口五中南侧鑫海韵通大卖场(石园店),北京市顺义区鑫海韵通大卖场,116.65465139999999,40.10828716,211051
773,http://www.dianping.com/shop/11232899,京汉生活广场,准四星商户,['1'],[],顺义区,金汉绿港家园一区9号楼,7.1,7.1,7.1,北京金汉绿港家园一区9号楼京汉生活广场,北京市顺义区京汉生活广场,116.65766979999998,40.1337152,218906
774,http://www.dianping.com/shop/4715816,白露广场,三星商户,['1'],[],后沙峪,后沙峪大街,6.8,6.8,6.8,北京后沙峪大街白露广场,北京市顺义区白露广场,116.54736640000002,40.10560712,210300
775,http://www.dianping.com/shop/65966656,上街逛世界,三星商户,['6'],[],顺义,站前街1号,6.7,6.5,6.5,北京站前街1号上街逛世界,北京市顺义区逛世界,116.6429187,40.12578982,216759
776,http://www.dianping.com/shop/11235496,华福万家购物中心,准四星商户,['3'],[],顺义区,杨镇顺平路北侧1幢,7.5,7.5,7.5,北京杨镇顺平路北侧1幢华福万家购物中心,北京市顺义区华福万家购物中心,116.8274463,40.14985817,223962
777,http://www.dianping.com/shop/32465747,枫尚奥特莱斯,准四星商户,['4'],[],后沙峪,后沙峪,7,7,7,北京后沙峪枫尚奥特莱斯,北京市顺义区枫尚奥特莱斯,116.53611550000001,40.10499253,209582
778,http://www.dianping.com/shop/50058721,万盟汇达生活广场,准四星商户,['1'],[],顺义区,北韩路与顺密路交叉口南150米,7,7,7,北京北韩路与顺密路交叉口南150米万盟汇达生活广场,北京市顺义区万盟汇达生活广场,116.7251154,40.20261621,241063
779,http://www.dianping.com/shop/49485142,隆华购物中心(木林分店),准四星商户,['1'],[],顺义区,木林村顺焦路59号,7,7,7,北京木林村顺焦路59号隆华购物中心(木林分店),北京市顺义区隆华购物中心(木林分店),116.77803899999999,40.24460174,253933
780,http://www.dianping.com/shop/47528367,铜锣湾,准四星商户,['1'],[],顺义,新顺北大街16号国泰青春馆1层,6.9,6.9,6.9,北京新顺北大街16号国泰青春馆1层铜锣湾,北京市顺义区国泰青春馆,116.64604109999999,40.12992299,217474
781,http://www.dianping.com/shop/11233078,隆华购物中心,准四星商户,['1'],[],顺义区,北小营,6.9,6.9,6.9,北京北小营隆华购物中心,北京市顺义区隆华购物中心,116.64498540000001,40.12598321,216760
782,http://www.dianping.com/shop/8948281,达人街商城,准四星商户,['4'],[],顺义区,怡馨家园30号楼,7.2,7.2,7.2,北京怡馨家园30号楼达人街商城,北京市顺义区商城,116.63983909999999,40.1202945,214616
783,http://www.dianping.com/shop/11235073,隆华购物中心,三星商户,['1'],[],顺义区,杨镇三街全新大药房旁,6.9,6.9,6.9,北京杨镇三街全新大药房旁隆华购物中心,北京市顺义区隆华购物中心,116.6449874,40.12563424,216760
784,http://www.dianping.com/shop/11235938,隆华购物中心,三星商户,['2'],[],后沙峪,后沙峪,6.8,6.9,6.7,北京后沙峪隆华购物中心,北京市顺义区隆华购物中心,116.6449874,40.12563424,216760
785,http://www.dianping.com/shop/16175307,东杰特美购物中心,三星商户,[],[],顺义区,顺沙路与八零七乡道路口北200米,N,N,N,北京顺沙路与八零七乡道路口北200米东杰特美购物中心,北京市昌平区顺沙路,116.18636880000001,40.16734753,229455
786,http://www.dianping.com/shop/49208213,华福万家购物中心(俸伯店),三星商户,[],[],南彩,前进路与306省道交叉口东150米,N,N,N,北京前进路与306省道交叉口东150米华福万家购物中心(俸伯店),北京市顺义区华福万家购物中心,116.6989791,40.1323075,218206
810,http://www.dianping.com/shop/11233675,博联时代商业广场,准四星商户,['2'],[],顺义,新顺南大街18号,7,7,7,北京新顺南大街18号博联时代商业广场,北京市顺义区博联时代商业广场,116.64573850000001,40.12497898,216046
811,http://www.dianping.com/shop/9376039,首创奥特莱斯,五星商户,['1285'],['1019'],房山区,长阳镇悦盛路6号院,9.1,9.1,9,北京长阳镇悦盛路6号院首创奥特莱斯,北京市房山区首创奥特莱斯,116.18065349999999,39.76205013,100933
812,http://www.dianping.com/shop/22482702,中粮万科半岛广场,五星商户,['298'],['163'],长阳镇,良乡长阳广阳新路9号院1号楼,9.2,9.2,9.1,北京良乡长阳广阳新路9号院1号楼中粮万科半岛广场,北京市房山区中粮万科半岛广场,116.20549440000002,39.75270516,98086
813,http://www.dianping.com/shop/2698591,华冠购物中心,准五星商户,['351'],['312'],良乡,良乡秋树街38号,8.2,8.1,7.9,北京良乡秋树街38号华冠购物中心,北京市房山区华冠购物中心,116.1331,39.73369327,92349
814,http://www.dianping.com/shop/74003482,京投港·长阳购物中心,准五星商户,['184'],['80'],长阳镇,长阳镇长政南街1号院1号楼,8.6,8.9,8.9,北京长阳镇长政南街1号院1号楼京投港·长阳购物中心,北京市房山区京投港长阳购物中心,116.2072107,39.76212636,100942
815,http://www.dianping.com/shop/21606642,绿地缤纷城(房山店),准五星商户,['140'],['133'],长阳镇,天星街1号院,8.7,9,8.6,北京天星街1号院绿地缤纷城(房山店),北京市房山区绿地缤纷城,116.1543873,39.7547354,98782
816,http://www.dianping.com/shop/27274279,中粮万科半岛广场,四星商户,['29'],[],长阳镇,长阳路与长泽南街交汇处,8.5,8.7,8.2,北京长阳路与长泽南街交汇处中粮万科半岛广场,北京市房山区中粮万科半岛广场,116.20549440000002,39.75270516,98086
817,http://www.dianping.com/shop/65695318,长阳半岛广场,准四星商户,['13'],[],长阳镇,长阳路9号院,7.9,8.2,7.8,北京长阳路9号院长阳半岛广场,北京市房山区半岛购物广场,116.20466979999999,39.75229813,98085
818,http://www.dianping.com/shop/26977514,中粮万科半岛广场,四星商户,['13'],[],房山区,长阳镇京良路南侧,7.9,8.1,7.9,北京长阳镇京良路南侧中粮万科半岛广场,北京市房山区中粮万科半岛广场,116.2046968,39.75230916,98085
819,http://www.dianping.com/shop/8904721,国泰良辰百货,准四星商户,['31'],['154'],良乡,拱辰南大街123号,7.4,7.5,6.9,北京拱辰南大街123号国泰良辰百货,北京市房山区良辰百货,116.1352058,39.72736317,90208
820,http://www.dianping.com/shop/2742850,国泰百货(良乡店),准四星商户,['197'],['444'],良乡,拱辰南大街6号,6.6,6.9,6.6,北京拱辰南大街6号国泰百货(良乡店),北京市房山区国泰百货,116.13652179999998,39.72874401,90208
821,http://www.dianping.com/shop/18349310,华冠·欢乐城,准四星商户,['11'],[],城关镇,兴房大街38号,7.4,7.5,7.4,北京兴房大街38号华冠·欢乐城,北京市房山区华冠欢乐城,115.9813699,39.69223534,78731
822,http://www.dianping.com/shop/6437595,华冠天地,准四星商户,['28'],['103'],房山区,昊天北大街48号,6.9,7,7,北京昊天北大街48号华冠天地,北京市房山区华冠天地,116.16284099999999,39.77005047,103783
823,http://www.dianping.com/shop/49138465,良乡大学城购物中心,准四星商户,['6'],[],房山区,长虹东路27号,7.2,7,7,北京长虹东路27号良乡大学城购物中心,北京市房山区良乡大学城购物中心,116.15205990000001,39.72217499,88071
824,http://www.dianping.com/shop/11261278,蓝腾购物中心,准四星商户,['5'],[],城关镇,岗南路23号,7.6,7.6,7.6,北京岗南路23号蓝腾购物中心,北京市房山区蓝腾购物中心,115.9551808,39.72540298,89432
825,http://www.dianping.com/shop/96732964,绿缘商城,准四星商户,['9'],[],良乡,西潞南大街与良乡西路交叉口东南80米,7.2,7.1,7.4,北京西潞南大街与良乡西路交叉口东南80米绿缘商城,北京市房山区绿缘商城,116.1303182,39.72950281,90920
826,http://www.dianping.com/shop/83522909,京良生活广场,三星商户,['1'],[],良乡,拱辰南大街1号,6.8,6.3,6.8,北京拱辰南大街1号京良生活广场,北京市房山区京良生活广场,116.135372,39.72864726,90208
827,http://www.dianping.com/shop/102426238,恒大国际广场,准四星商户,['1'],[],良乡,良乡常舜嘉苑,7.3,7.3,7.3,北京良乡常舜嘉苑恒大国际广场,北京市房山区恒大国际广场,116.14736599999999,39.71655042,86642
828,http://www.dianping.com/shop/18399695,永盛嘉禾购物中心,准四星商户,['7'],[],房山区,琉璃河镇,7.2,7.1,6.9,北京琉璃河镇永盛嘉禾购物中心,北京市房山区永盛嘉禾购物中心,116.02415829999998,39.60900534,52328
829,http://www.dianping.com/shop/17554400,燕鹏时尚生活广场北门,准四星商户,['1'],[],房山区,紫燕中路5号,7,7,7,北京紫燕中路5号燕鹏时尚生活广场北门,北京市房山区燕鹏时尚生活广场,116.0563407,39.71041626,84469
830,http://www.dianping.com/shop/11263053,良工商厦,准四星商户,['1'],[],良乡,昊天大街91号,7,7,7,北京昊天大街91号良工商厦,北京市房山区良工商厦,116.14109170000002,39.73163892,91638
831,http://www.dianping.com/shop/19289220,城东市场,三星商户,['1'],[],良乡,良乡镇纸房村,6.9,6.9,6.9,北京良乡镇纸房村城东市场,北京市房山区城东市场,116.13995690000002,39.72368906,88781
832,http://www.dianping.com/shop/4125608,房山商业大楼良乡商场,三星商户,['6'],[],良乡,拱辰大街78号,6.5,6.5,6.4,北京拱辰大街78号房山商业大楼良乡商场,北京市房山区良乡商城,116.13629040000001,39.73490791,92350
